cycle,ipc-0,ipc-1,ipc-2,ipc-3,ipc-4,ipc-5,ipc-6,ipc-7,ipc-8,ipc-9,ipc-10,ipc-11,ipc-12,ipc-13,ipc-14,ipc-15,ipc-16,ipc-17,ipc-18,ipc-19,ipc-20,ipc-21,ipc-22,ipc-23,ipc-24,ipc-25,ipc-26,ipc-27,ipc-28,ipc-29
1001000,1.700,1.530,1.490,1.490,0.970,0.000,0.170,1.750,2.900,0.000,0.030,1.280,0.060,0.010,0.510,0.930,0.190,1.100,1.400,1.780,0.810,0.940,0.440,0.030,1.290,0.950,0.450,1.830,0.020,0.500
1001100,1.490,1.060,1.580,0.660,1.220,0.000,0.780,1.140,1.060,0.000,0.040,1.180,0.100,0.090,0.390,2.580,0.550,0.580,0.740,1.080,0.640,1.070,0.760,0.060,1.350,0.980,0.560,0.920,0.000,1.070
1001200,0.620,0.120,0.500,1.240,1.260,0.000,0.600,0.590,1.360,0.000,0.130,0.610,0.070,0.020,0.530,1.850,0.990,0.110,0.440,0.540,0.730,1.160,0.800,0.040,0.460,0.790,0.310,1.350,0.050,0.660
1001300,1.750,1.480,1.460,0.840,1.470,0.000,0.480,1.860,1.220,0.000,0.090,0.130,0.030,0.000,0.240,1.600,0.220,0.330,1.960,0.610,0.500,1.350,0.490,0.040,0.620,1.380,0.180,0.450,0.000,0.580
1001400,1.370,0.090,2.010,0.360,1.820,0.000,0.120,0.720,1.850,0.000,0.030,0.350,0.050,0.040,0.520,1.280,0.100,0.190,0.290,1.570,0.480,0.460,0.130,0.040,1.320,1.630,0.570,1.920,0.000,0.530
1001500,0.910,0.660,0.960,0.630,0.440,0.000,0.480,0.690,2.610,0.000,0.080,0.980,0.160,0.030,0.560,1.910,0.380,0.550,0.370,1.080,0.720,1.040,0.710,0.020,1.070,0.780,0.340,0.400,0.000,0.420
1001600,1.700,0.560,1.670,1.120,0.690,0.000,0.470,3.130,0.650,0.000,0.090,0.950,0.060,0.000,0.410,0.440,0.610,1.250,1.360,1.490,0.690,0.920,0.460,0.020,1.020,1.190,0.270,1.360,0.030,1.110
1001700,3.010,0.410,1.150,0.610,1.180,0.000,0.580,0.950,1.590,0.000,0.000,0.740,0.020,0.020,0.200,1.100,0.010,0.220,0.960,0.420,1.320,0.220,0.560,0.060,0.490,0.430,0.500,0.560,0.000,0.120
1001800,3.120,0.330,0.430,0.420,0.870,0.000,0.400,0.610,0.690,0.000,0.090,1.120,0.070,0.000,0.980,1.290,0.600,0.800,0.110,1.330,0.550,0.590,0.320,0.040,1.200,1.810,0.140,0.460,0.030,0.540
1001900,1.360,0.880,1.580,1.280,0.330,0.000,1.110,1.010,1.940,0.000,0.050,0.750,0.000,0.030,0.240,1.070,0.700,0.920,0.290,2.630,0.610,1.100,0.560,0.040,0.620,1.140,0.320,1.480,0.000,0.660
1002000,2.980,1.590,1.510,0.450,1.180,0.000,0.190,1.100,1.980,0.000,0.000,1.170,0.090,0.080,0.310,2.480,0.200,0.710,1.360,1.660,0.350,0.680,0.520,0.050,0.950,1.110,0.590,1.580,0.000,0.440
1002100,2.740,0.910,1.300,0.950,1.630,0.000,0.360,1.480,0.520,0.000,0.170,0.840,0.080,0.010,0.770,1.450,0.410,0.440,0.440,0.940,1.020,0.920,0.850,0.030,0.950,1.360,0.160,0.690,0.020,0.690
1002200,0.990,0.770,1.860,1.410,0.800,0.000,0.300,0.500,2.240,0.000,0.090,1.100,0.000,0.000,0.950,1.460,0.390,0.690,0.730,0.520,0.330,0.680,0.620,0.010,0.030,1.310,0.250,1.460,0.000,0.300
1002300,0.530,0.960,0.870,0.120,1.120,0.000,0.710,1.520,2.210,0.000,0.000,1.290,0.050,0.080,0.250,2.210,0.280,0.390,0.850,0.960,0.510,0.970,0.320,0.000,1.300,1.570,0.930,0.930,0.080,0.400
1002400,1.280,0.600,0.630,1.420,0.250,0.000,0.220,1.880,1.300,0.000,0.050,0.480,0.110,0.030,0.790,1.690,0.330,0.910,1.150,0.480,0.110,0.970,0.330,0.080,1.520,0.620,0.640,1.430,0.040,1.290
1002500,2.370,1.130,1.260,0.830,0.630,0.000,0.580,0.970,1.300,0.000,0.040,0.230,0.030,0.000,0.360,1.540,0.260,1.000,1.320,1.260,0.220,0.980,0.900,0.020,0.250,1.220,0.350,1.000,0.000,0.700
1002600,0.620,0.440,0.940,0.090,1.860,0.000,0.480,0.600,1.440,0.000,0.000,0.380,0.020,0.020,0.680,2.510,0.450,0.420,0.220,1.410,1.470,0.680,0.140,0.030,0.240,0.990,0.440,0.900,0.010,0.210
1002700,1.860,0.470,1.510,2.720,1.010,0.000,0.440,2.370,1.570,0.000,0.090,0.190,0.130,0.000,0.470,1.810,0.480,0.470,1.090,0.490,1.600,1.790,0.530,0.130,1.410,1.420,0.360,2.130,0.060,0.250
1002800,2.320,0.620,0.510,0.600,0.410,0.000,0.580,1.010,1.230,0.000,0.050,0.910,0.030,0.040,0.360,0.700,0.650,1.320,0.960,1.340,0.350,1.390,0.410,0.010,0.530,0.990,0.430,0.840,0.060,0.680
1002900,1.220,1.160,1.130,0.260,0.990,0.000,0.510,0.900,0.690,0.000,0.030,0.690,0.010,0.080,0.650,1.540,0.750,0.650,0.200,2.620,0.640,0.730,0.380,0.000,1.330,1.120,0.320,1.020,0.070,0.230
1003000,1.910,0.860,1.890,1.560,1.740,0.000,0.400,1.600,0.590,0.000,0.070,0.540,0.090,0.000,0.560,2.700,0.340,0.530,0.920,0.560,0.610,0.570,0.180,0.120,0.570,1.340,0.480,0.610,0.000,0.530
1003100,3.550,0.880,1.160,0.950,0.840,0.000,0.310,0.890,1.510,0.000,0.010,0.420,0.060,0.000,0.230,1.920,0.200,0.650,0.670,1.060,0.610,0.370,0.750,0.020,0.670,1.400,0.390,0.850,0.010,0.570
1003200,2.130,0.970,0.300,0.310,0.650,0.000,0.340,0.630,2.400,0.000,0.060,1.040,0.060,0.050,0.140,0.990,0.210,0.500,0.410,1.080,0.530,1.870,0.760,0.010,0.730,0.300,0.310,0.620,0.060,1.090
1003300,1.920,0.000,3.360,1.030,0.600,0.000,0.660,0.780,1.330,0.000,0.130,0.620,0.040,0.020,0.960,0.780,0.380,0.800,0.840,1.010,0.570,0.890,0.440,0.070,0.770,1.710,0.310,1.840,0.040,0.740
1003400,1.190,1.250,1.730,0.910,0.780,0.000,0.420,1.100,1.730,0.000,0.020,0.150,0.040,0.000,0.240,1.850,0.380,0.470,0.770,1.380,1.210,0.240,0.610,0.000,0.780,1.560,0.320,0.710,0.000,0.600
1003500,1.290,2.040,1.100,0.850,1.450,0.000,0.320,1.920,2.190,0.000,0.040,0.640,0.030,0.020,0.500,1.490,0.330,0.190,0.140,0.920,0.900,0.730,0.330,0.020,0.490,0.550,0.480,0.890,0.040,0.520
1003600,1.120,0.110,0.660,1.610,0.880,0.000,0.450,1.190,2.150,0.000,0.090,1.330,0.010,0.000,1.090,2.190,0.350,0.080,1.470,0.260,0.820,1.340,0.320,0.110,0.520,0.540,0.330,0.760,0.060,0.770
1003700,1.180,0.830,0.460,0.410,0.800,0.000,0.110,1.700,1.240,0.000,0.000,0.440,0.060,0.070,0.310,1.700,0.400,0.590,1.390,1.540,0.740,0.570,0.450,0.010,1.250,1.750,0.230,0.710,0.050,0.250
1003800,2.350,0.900,1.410,0.730,1.760,0.000,0.770,1.720,0.650,0.000,0.070,0.280,0.030,0.050,0.180,0.980,0.470,0.410,0.130,1.360,1.560,0.640,0.440,0.010,0.540,0.660,0.320,1.650,0.000,0.120
1003900,2.120,0.680,0.770,1.360,1.060,0.000,0.850,0.510,1.480,0.000,0.090,1.330,0.030,0.000,0.870,1.600,0.520,0.460,0.850,0.720,0.800,1.690,0.140,0.070,0.740,0.600,0.390,1.090,0.010,0.770
1004000,1.600,1.640,0.880,0.820,1.010,0.000,0.310,0.640,1.160,0.000,0.040,0.580,0.120,0.010,0.240,1.500,0.310,0.520,0.860,2.370,0.510,0.970,0.510,0.060,1.020,1.190,0.120,0.600,0.060,0.640
1004100,1.430,1.730,1.950,0.100,0.410,0.000,0.140,1.420,1.350,0.000,0.040,0.390,0.060,0.030,0.450,1.080,0.200,0.580,0.140,0.740,0.870,0.980,1.190,0.040,0.250,1.440,0.400,0.950,0.000,0.370
1004200,2.840,0.130,0.550,1.430,1.260,0.000,0.440,1.020,0.620,0.000,0.030,0.770,0.050,0.000,0.420,2.500,0.470,0.570,0.320,0.880,1.110,1.010,0.270,0.090,0.280,1.380,0.250,0.800,0.020,0.070
1004300,2.990,0.640,2.150,0.970,0.500,0.000,0.160,1.690,1.950,0.000,0.010,0.600,0.100,0.000,0.520,1.520,0.340,0.640,0.800,0.650,1.030,0.420,0.470,0.050,0.950,0.950,0.400,0.830,0.000,0.920
1004400,0.870,2.100,2.230,0.740,0.720,0.000,0.280,2.310,2.600,0.000,0.070,0.760,0.040,0.000,0.350,0.450,0.370,0.100,0.290,1.550,1.090,1.040,0.780,0.000,1.220,0.770,0.670,0.920,0.000,0.810
1004500,2.420,0.590,1.170,0.430,0.900,0.000,0.550,1.020,0.840,0.000,0.000,1.260,0.070,0.030,0.980,1.530,0.450,0.940,1.010,1.090,1.090,0.810,0.290,0.050,0.460,2.000,0.300,0.700,0.080,0.060
1004600,2.060,0.630,1.740,0.600,0.820,0.000,0.100,0.860,2.330,0.000,0.060,0.630,0.060,0.000,0.640,1.270,0.560,0.730,1.080,0.870,1.170,0.780,0.460,0.090,1.230,0.740,0.150,1.230,0.040,0.620
1004700,0.830,1.320,1.210,1.870,1.180,0.000,0.410,1.270,1.620,0.000,0.160,0.470,0.150,0.020,0.230,1.120,0.480,0.310,0.190,2.160,0.980,1.280,0.580,0.000,0.330,1.010,0.620,1.020,0.000,0.430
1004800,2.740,0.430,0.820,0.230,0.790,0.000,0.780,0.780,1.850,0.000,0.090,0.560,0.040,0.000,0.790,0.980,0.490,0.270,0.400,2.190,0.720,1.230,0.470,0.050,0.350,0.650,0.280,0.900,0.020,0.620
1004900,1.490,0.960,0.540,1.070,1.320,0.000,0.540,1.240,1.480,0.000,0.040,0.530,0.000,0.070,0.340,1.900,0.430,0.350,1.170,0.310,1.390,0.680,0.590,0.070,0.740,1.990,0.080,1.130,0.060,0.350
1005000,1.730,0.740,1.870,1.150,0.970,0.000,0.260,1.010,0.540,0.000,0.110,0.710,0.110,0.050,0.640,1.930,0.220,0.420,0.290,1.640,0.020,1.140,0.790,0.000,1.230,1.080,0.710,1.020,0.030,0.610
1005100,1.370,0.680,0.990,0.930,0.730,0.000,0.580,1.120,1.350,0.000,0.050,0.190,0.090,0.000,0.730,1.340,0.360,0.150,0.880,1.120,0.930,1.250,0.450,0.060,0.460,0.960,0.520,0.810,0.000,0.240
1005200,2.190,0.620,1.320,0.300,1.480,0.000,0.390,1.320,0.390,0.000,0.030,0.930,0.020,0.000,0.450,1.380,0.360,0.720,0.990,0.620,0.510,1.340,0.100,0.130,0.410,0.670,0.180,1.090,0.040,0.390
1005300,2.010,0.910,1.410,0.650,0.700,0.000,0.530,0.870,2.390,0.000,0.060,1.140,0.030,0.000,0.500,1.620,0.430,0.500,0.550,1.510,1.000,1.320,0.600,0.060,0.530,0.720,0.230,0.580,0.060,0.300
1005400,1.340,1.590,0.650,1.210,1.310,0.000,0.380,1.520,1.460,0.000,0.070,0.750,0.050,0.010,0.670,2.000,0.280,0.290,0.690,0.690,0.570,1.130,0.650,0.000,0.190,1.940,0.610,0.970,0.010,0.320
1005500,1.300,1.140,1.120,1.140,1.280,0.000,0.260,1.530,1.330,0.000,0.050,0.440,0.010,0.000,0.400,0.880,0.590,0.860,0.830,0.850,1.560,0.430,0.240,0.010,1.680,1.020,0.330,1.530,0.000,0.540
1005600,3.140,0.090,2.580,0.870,0.820,0.000,0.550,0.900,2.120,0.000,0.040,1.240,0.040,0.000,0.280,0.490,0.520,0.230,0.730,1.440,1.340,0.580,0.230,0.100,0.400,0.610,0.170,0.510,0.050,0.280
1005700,1.330,2.220,0.030,1.320,1.090,0.000,0.600,1.770,2.100,0.000,0.070,0.570,0.030,0.030,0.560,1.290,0.440,0.810,0.410,1.220,0.600,1.140,0.980,0.000,0.070,1.530,0.450,1.050,0.000,0.280
1005800,1.680,0.750,0.510,0.270,1.540,0.000,0.160,0.970,2.780,0.000,0.040,0.150,0.060,0.060,0.630,1.750,0.370,0.900,0.910,1.890,0.990,0.500,0.360,0.030,0.590,1.150,0.270,2.430,0.000,0.730
1005900,1.660,0.440,2.330,0.170,1.600,0.000,0.220,1.390,1.650,0.000,0.000,0.600,0.070,0.010,0.630,0.970,0.400,0.380,0.810,1.380,0.320,0.840,0.250,0.000,1.600,0.900,0.410,0.500,0.000,0.040
1006000,2.170,1.660,1.420,0.790,0.720,0.000,0.340,1.080,2.350,0.000,0.100,1.470,0.040,0.000,0.450,0.610,0.230,0.480,0.980,1.820,0.890,1.030,0.590,0.030,0.530,0.980,0.420,0.720,0.060,0.240
1006100,2.210,1.010,2.120,0.160,1.310,0.000,0.470,0.670,1.250,0.000,0.010,0.940,0.030,0.080,0.380,1.660,0.590,0.250,0.220,0.840,0.600,0.710,0.620,0.060,1.170,1.010,0.340,1.440,0.040,1.210
1006200,0.780,0.180,1.560,0.950,0.530,0.000,0.550,2.600,1.940,0.000,0.070,0.490,0.090,0.030,0.780,1.680,0.520,0.580,0.240,1.110,0.130,1.880,0.070,0.010,1.350,1.370,0.590,0.830,0.000,0.520
1006300,1.640,0.470,1.250,0.760,0.990,0.000,0.380,1.040,0.690,0.000,0.060,0.930,0.030,0.000,0.190,1.120,0.180,0.910,1.220,1.330,0.720,0.270,1.120,0.060,0.040,1.140,0.280,2.010,0.010,0.390
1006400,2.020,0.190,1.570,1.240,0.610,0.000,0.310,0.180,0.860,0.000,0.030,0.750,0.060,0.020,0.850,1.620,0.290,0.590,0.650,0.990,0.620,1.390,0.680,0.070,0.120,1.610,0.260,0.780,0.060,1.190
1006500,0.890,1.070,1.350,1.500,0.700,0.000,0.570,1.520,0.900,0.000,0.020,0.450,0.040,0.000,0.400,2.220,0.410,0.270,0.020,0.610,0.560,1.370,0.060,0.000,0.520,0.740,0.270,0.500,0.000,0.900
1006600,3.200,0.980,1.140,0.960,1.510,0.000,0.230,2.460,1.700,0.000,0.120,0.280,0.110,0.010,0.110,1.450,0.350,0.430,1.600,1.350,0.840,0.930,1.320,0.030,1.000,0.570,0.690,0.590,0.020,0.140
1006700,1.000,0.300,1.830,0.820,0.910,0.000,0.220,0.290,2.270,0.000,0.000,0.490,0.060,0.100,0.770,0.330,0.610,1.010,0.400,1.610,1.130,1.050,0.460,0.110,0.470,1.020,0.330,0.780,0.000,0.910
1006800,0.840,0.670,1.130,0.520,1.080,0.000,0.320,1.300,0.900,0.000,0.030,1.040,0.030,0.010,0.060,1.620,0.690,0.190,0.420,1.090,1.060,0.650,0.010,0.020,0.910,0.800,0.250,1.470,0.010,0.680
1006900,2.760,0.970,1.000,0.630,0.880,0.000,0.550,0.930,1.160,0.000,0.180,0.590,0.000,0.000,0.890,1.390,0.260,0.270,0.560,0.980,0.720,1.110,0.910,0.030,0.230,1.820,0.150,1.040,0.080,0.410
1007000,0.500,0.970,1.240,1.130,1.540,0.000,0.490,1.080,2.200,0.000,0.020,0.480,0.130,0.040,0.540,0.970,0.480,0.590,1.380,1.090,0.180,0.640,0.130,0.040,0.940,0.620,0.260,0.320,0.030,0.250
1007100,1.530,1.020,1.090,0.690,0.970,0.000,0.310,1.070,1.730,0.000,0.020,1.220,0.130,0.030,0.390,1.190,0.460,0.690,0.570,0.970,0.330,0.980,0.060,0.040,1.320,0.780,0.240,1.080,0.000,0.620
1007200,3.220,0.460,0.830,0.110,1.360,0.000,0.330,0.900,2.350,0.000,0.040,1.000,0.030,0.000,0.690,1.330,0.290,0.660,0.690,2.610,1.250,0.660,0.900,0.060,0.040,2.040,0.360,1.440,0.040,0.470
1007300,0.440,0.130,2.150,0.380,0.780,0.000,0.920,1.440,1.170,0.000,0.060,0.720,0.050,0.020,0.870,1.660,0.230,0.550,0.560,1.010,0.270,0.540,0.320,0.080,0.630,0.890,0.370,1.050,0.060,0.590
1007400,1.510,0.800,1.760,1.920,0.570,0.000,0.160,1.120,1.350,0.000,0.120,0.820,0.090,0.000,0.200,0.620,0.310,0.090,0.920,0.460,0.370,1.300,0.110,0.030,0.160,1.230,0.830,0.360,0.010,0.940
1007500,1.620,1.660,1.190,0.530,0.530,0.000,0.550,2.020,1.050,0.000,0.080,0.390,0.040,0.050,0.270,1.870,0.030,0.430,1.110,1.200,0.720,0.760,1.310,0.020,1.670,0.760,0.520,0.500,0.000,0.330
1007600,1.640,0.380,1.440,0.990,0.660,0.000,0.440,1.280,1.240,0.000,0.000,0.730,0.060,0.070,0.330,1.500,0.380,0.470,0.370,0.420,1.690,0.350,0.230,0.080,0.620,0.650,0.320,1.810,0.040,0.510
1007700,1.530,0.700,1.620,1.200,1.710,0.000,0.530,0.720,2.050,0.000,0.050,1.800,0.060,0.000,0.570,0.930,0.450,0.460,1.140,0.800,0.170,0.650,0.390,0.040,0.120,1.110,0.360,0.720,0.060,0.780
1007800,2.380,0.640,0.820,2.050,0.850,0.000,0.140,1.620,1.250,0.000,0.070,0.340,0.030,0.010,0.270,1.390,0.220,1.010,1.000,1.980,1.120,0.990,0.700,0.030,0.550,0.880,0.660,0.380,0.010,0.740
1007900,1.830,0.350,1.640,0.230,0.750,0.000,0.860,0.410,1.110,0.000,0.000,0.630,0.070,0.060,0.530,2.010,0.610,0.810,0.370,1.400,0.960,0.830,0.450,0.080,0.990,1.840,0.080,0.990,0.000,0.560
1008000,1.750,0.840,0.830,1.200,0.500,0.000,0.350,1.920,2.410,0.000,0.010,1.100,0.070,0.000,0.910,2.130,0.650,0.490,0.600,0.800,0.750,0.150,0.030,0.010,0.810,0.900,0.410,1.230,0.080,0.330
1008100,1.960,1.990,1.080,0.520,1.110,0.000,0.500,1.230,2.140,0.000,0.090,0.390,0.040,0.000,0.380,1.080,0.210,0.220,0.370,1.450,0.780,0.750,0.970,0.010,0.550,1.750,0.580,0.620,0.060,0.200
1008200,1.780,0.140,1.440,0.350,1.120,0.000,0.500,0.960,1.260,0.000,0.060,0.570,0.040,0.020,0.790,1.320,0.500,0.950,0.170,1.000,1.330,1.060,0.290,0.110,0.150,0.890,0.140,0.690,0.010,0.650
1008300,0.840,0.400,0.800,0.680,1.060,0.000,0.440,1.010,1.690,0.000,0.060,0.700,0.020,0.000,0.890,1.530,0.450,0.330,0.810,1.450,0.110,1.570,0.220,0.020,0.960,1.570,0.260,1.310,0.000,0.920
1008400,2.340,1.790,1.560,0.570,0.940,0.000,0.570,0.880,0.800,0.000,0.030,0.110,0.040,0.080,0.440,0.930,0.200,0.310,0.830,1.110,0.920,0.520,0.790,0.000,0.580,0.970,0.450,0.510,0.040,0.440
1008500,1.830,0.510,1.300,0.580,1.200,0.000,0.450,1.680,0.740,0.000,0.020,0.430,0.000,0.040,0.500,1.580,0.040,0.680,0.670,0.440,1.010,1.400,0.430,0.050,1.190,0.580,0.220,1.100,0.070,0.400
1008600,1.750,0.410,1.080,0.000,1.060,0.000,0.470,0.690,1.580,0.000,0.130,1.440,0.090,0.000,0.260,1.930,0.880,0.270,1.030,1.220,0.700,1.690,0.310,0.030,0.330,0.680,0.150,1.410,0.070,0.680
1008700,0.770,0.620,1.930,1.370,0.730,0.000,0.540,1.740,0.810,0.000,0.110,0.870,0.120,0.010,0.420,1.490,0.150,0.250,0.930,1.410,1.350,1.010,0.400,0.000,0.480,0.820,0.840,0.840,0.020,0.500
1008800,1.340,0.700,0.590,1.000,0.960,0.000,0.270,2.190,2.180,0.000,0.000,0.420,0.010,0.060,0.860,1.370,0.270,0.880,0.480,1.490,1.350,1.130,0.830,0.080,1.140,1.010,0.380,0.920,0.000,0.640
1008900,3.460,1.150,1.030,0.800,0.660,0.000,0.510,0.220,1.100,0.000,0.050,0.930,0.120,0.000,0.470,1.590,0.740,0.310,1.210,0.950,0.640,1.300,0.480,0.080,0.380,1.230,0.200,1.160,0.040,0.420
1009000,0.590,0.100,1.740,1.010,0.840,0.000,0.810,1.240,0.790,0.000,0.050,0.700,0.070,0.020,0.250,1.490,0.270,0.420,0.350,0.940,0.250,0.370,0.350,0.000,0.620,0.660,0.350,0.660,0.060,0.180
1009100,0.310,0.420,0.860,1.300,1.320,0.000,0.330,1.060,0.990,0.000,0.070,0.410,0.000,0.000,0.760,1.580,0.150,0.730,0.020,2.050,0.800,0.560,0.660,0.040,0.230,1.460,0.320,1.510,0.010,0.870
1009200,3.010,1.580,0.750,0.990,0.660,0.000,0.180,0.460,2.030,0.000,0.000,1.040,0.070,0.010,0.250,1.030,0.480,0.270,0.750,0.780,0.270,1.690,0.670,0.060,0.970,1.520,0.330,0.730,0.000,0.450
1009300,2.100,0.840,2.100,0.540,1.200,0.000,0.390,0.990,1.440,0.000,0.030,1.300,0.140,0.090,0.960,2.460,0.530,0.280,0.640,0.900,1.480,1.110,0.590,0.060,0.340,1.130,0.200,0.730,0.050,0.250
1009400,1.550,0.670,0.680,0.500,0.990,0.000,0.480,1.560,0.680,0.000,0.000,0.550,0.050,0.020,0.080,1.940,0.140,0.810,0.540,0.960,0.960,0.690,0.510,0.070,1.150,1.030,0.450,1.920,0.000,0.640
1009500,1.470,1.100,0.400,0.730,1.040,0.000,0.400,0.220,1.960,0.000,0.090,1.390,0.070,0.000,0.500,1.270,0.640,0.640,0.860,0.910,0.950,1.020,0.360,0.030,0.700,1.340,0.390,0.890,0.000,0.780
1009600,2.120,0.840,1.750,1.570,1.380,0.000,0.540,2.090,1.250,0.000,0.070,0.970,0.100,0.060,0.450,1.450,0.490,0.470,0.910,2.100,1.170,1.540,0.280,0.000,0.290,1.170,0.420,0.240,0.000,0.400
1009700,1.260,0.050,2.560,0.930,1.520,0.000,0.220,1.050,1.610,0.000,0.050,0.150,0.100,0.050,0.740,1.100,0.070,0.120,0.290,1.280,0.520,0.810,0.540,0.020,0.840,0.620,0.270,1.010,0.030,0.450
1009800,1.830,0.670,0.910,0.020,0.280,0.000,0.230,0.560,1.660,0.000,0.000,0.520,0.060,0.000,0.450,1.500,0.630,0.720,0.870,0.680,0.150,0.750,0.570,0.060,0.890,1.030,0.430,1.460,0.000,0.820
1009900,1.570,1.460,0.900,1.080,1.240,0.000,0.550,1.100,1.600,0.000,0.130,0.710,0.010,0.020,0.420,1.090,0.080,0.670,0.860,0.950,0.440,0.440,0.300,0.070,0.910,0.730,0.440,0.770,0.030,0.560
1010000,1.950,0.630,1.140,1.750,0.570,0.000,0.460,1.900,2.180,0.000,0.130,0.610,0.040,0.000,0.910,1.280,0.330,0.290,0.620,0.880,0.800,0.520,0.590,0.160,1.090,1.690,0.400,0.780,0.040,0.220
1010100,1.690,1.040,1.300,0.560,0.490,0.000,0.560,1.800,0.520,0.000,0.070,0.690,0.120,0.010,0.720,1.290,0.330,0.730,0.460,1.270,1.220,1.280,0.390,0.020,0.980,1.160,0.400,0.960,0.000,1.230
1010200,1.610,1.200,1.330,0.190,2.390,0.000,0.560,0.670,1.670,0.000,0.020,0.280,0.060,0.090,0.560,1.180,0.290,0.700,0.260,0.700,0.460,0.770,0.510,0.000,0.670,0.680,0.520,0.640,0.020,0.150
1010300,2.240,1.130,0.720,1.140,1.020,0.000,0.450,0.360,1.160,0.000,0.030,0.810,0.050,0.020,0.700,1.460,0.420,0.420,0.710,0.670,0.130,0.540,0.760,0.040,0.320,0.590,0.600,0.580,0.070,0.500
1010400,1.290,0.790,0.760,0.750,0.720,0.000,0.490,1.550,1.510,0.000,0.050,1.340,0.060,0.000,0.670,2.250,0.370,0.470,0.280,1.140,0.890,1.170,0.080,0.050,1.150,1.590,0.250,1.420,0.020,0.840
1010500,2.590,0.420,2.140,0.680,0.880,0.000,0.570,1.560,1.660,0.000,0.030,0.250,0.070,0.040,0.200,1.960,0.460,0.810,0.800,1.520,1.640,1.590,0.420,0.040,0.650,0.780,0.320,1.130,0.000,0.300
1010600,1.480,0.040,0.830,0.830,0.610,0.000,0.340,1.210,1.880,0.000,0.000,1.200,0.040,0.030,0.280,1.100,0.320,0.710,1.400,0.580,0.330,0.590,0.820,0.060,0.120,0.740,0.460,0.480,0.040,0.270
1010700,1.720,0.000,0.720,1.560,0.750,0.000,0.560,0.950,1.060,0.000,0.100,1.010,0.090,0.000,0.480,1.570,0.170,0.520,0.310,1.240,0.620,0.530,0.280,0.030,0.620,0.440,0.430,1.140,0.060,0.420
1010800,1.780,1.480,2.310,0.260,0.630,0.000,0.550,1.190,1.350,0.000,0.040,0.020,0.060,0.020,0.620,1.180,0.470,0.790,0.310,1.350,0.230,1.120,0.150,0.050,0.590,1.700,0.180,1.060,0.010,0.480
